user_id,age,gender,education_level,listening_hours,preferred_genres,favorite_artist,discovery_channel,country
976,43,Other,Some college,21.30564516706983,Rock,Foo Fighters,Social Media,Australia
977,41,Male,Some college,24.580027860746647,Pop,Taylor Swift,Friend,Mexico
978,57,Male,Some college,11.515564878318761,Pop,Britney Spears,Concert,Brazil
979,54,Other,Master's,22.867676004828446,Pop,Billie Eilish,Concert,Brazil
980,34,Male,Some college,2.6745359225556022,Pop,Dua Lipa,Concert,India
981,19,Other,Master's,32.74252313070724,Pop,Lauv,Friend,USA
982,49,Female,High school,15.964980061897764,Pop,Maroon 5,Radio,Brazil
983,61,Female,PhD,13.263137375644796,Rock,Queen,Playlist,UK
984,53,Other,Some college,18.44050177869151,Pop,Dua Lipa,Social Media,France
985,39,Female,Bachelor's,20.931460770254375,Pop,Ed Sheeran,Friend,Canada
986,43,Female,Some college,18.13652063872907,Rock,Green Day,Friend,Japan
987,18,Female,PhD,28.011502879665336,Indie,The Neighbourhood,Concert,Brazil
988,28,Male,Master's,31.692872893155496,Electronic,Deadmau5,Friend,Mexico
989,50,Other,Some college,16.83843784049765,Pop,Adele,Search,UK
990,50,Other,Some college,17.20207714633155,Pop,Ariana Grande,Friend,Japan
991,62,Female,Some college,17.0435307826777,Rock,Queen,Radio,Germany
992,44,Female,Some college,21.099038049206804,Pop,Olivia Rodrigo,Social Media,Germany
993,45,Female,High school,8.308370335316878,Rock,Coldplay,Radio,Mexico
994,61,Male,High school,13.570750175568131,Rock,Foo Fighters,Friend,Japan
995,29,Female,High school,15.633476341481195,Rock,Linkin Park,Social Media,Mexico
996,45,Other,Some college,14.47828101635771,Pop,Selena Gomez,Concert,Mexico
997,23,Other,Bachelor's,21.661318547045454,Pop,Selena Gomez,Radio,Canada
998,25,Male,PhD,25.966387365845453,Indie,Arctic Monkeys,Playlist,Australia
999,42,Other,Some college,17.949991751935908,Pop,Britney Spears,Concert,France
1000,13,Male,Some college,16.44667200268039,Pop,Selena Gomez,Friend,Germany
1001,42,Male,Bachelor's,19.74062920893514,Pop,Maroon 5,Concert,Mexico
1002,39,Female,Bachelor's,23.318284203238132,Rock,Coldplay,Search,France
1003,52,Male,Some college,19.624226834403284,Pop,Ariana Grande,Playlist,Canada
1004,35,Male,High school,23.252300980481763,Rock,Coldplay,Friend,Mexico
1005,32,Female,Master's,23.394440154744938,Pop,Rita Ora,Search,USA
1006,18,Male,PhD,31.24452084997023,Country,Zac Brown Band,Radio,Canada
1007,49,Female,High school,22.298346670373245,Rock,Imagine Dragons,Social Media,USA
1008,32,Female,Some college,23.83044259609344,Rock,Imagine Dragons,Search,USA
1009,49,Other,Bachelor's,18.8678625752078,Electronic,Calvin Harris,Playlist,Australia
1010,18,Other,PhD,24.994402294923628,Jazz,Nina Simone,Playlist,Mexico
1011,41,Female,Some college,9.712471283718536,Rock,AC/DC,Friend,France
1012,25,Other,Some college,22.853677769383435,Rock,Coldplay,Radio,Australia
1013,39,Female,Master's,16.588810627147918,Rock,AC/DC,Radio,UK
1014,62,Male,High school,16.591179482883476,Pop,Selena Gomez,Search,USA
1015,32,Other,Master's,26.996802066574098,Pop,Billie Eilish,Radio,Japan
1016,25,Female,Some college,22.35337247926344,Rock,Linkin Park,Search,France
1017,51,Other,Some college,23.168538109932186,Pop,Lauv,Radio,France
1018,20,Male,PhD,27.575648553654858,Jazz,Nina Simone,Friend,UK
1019,65,Other,Some college,20.30528211772254,Rock,Linkin Park,Social Media,India
1020,29,Other,Master's,29.73275615297795,Hip-hop,Travis Scott,Radio,Mexico
1021,42,Other,High school,19.016415710646402,Pop,Maroon 5,Concert,Japan
1022,13,Female,PhD,15.03812597308219,Classical,Hans Zimmer,Radio,Brazil
1023,36,Female,High school,20.69758955836231,Pop,Lauv,Concert,Brazil
1024,28,Other,Some college,27.6025378650288,Jazz,Herbie Hancock,Playlist,Japan
1025,23,Male,Some college,33.486434705469065,Rock,Nirvana,Radio,Japan
1026,16,Other,High school,20.86334233960617,Pop,Justin Bieber,Search,USA
1027,16,Other,Master's,28.991968094852584,Electronic,Tiësto,Playlist,Brazil
1028,29,Female,Master's,22.516976340426925,Electronic,Marshmello,Search,Australia
1029,61,Other,Some college,15.88693439236174,Pop,Ed Sheeran,Social Media,India
1030,22,Male,Master's,21.753936107512803,Electronic,Zedd,Concert,Mexico
1031,33,Other,Some college,28.21693355837698,Rock,AC/DC,Playlist,Mexico
1032,65,Other,Some college,12.55824412617258,Pop,Justin Bieber,Radio,India
1033,50,Other,Some college,11.141262696030694,Rock,Green Day,Social Media,USA
1034,69,Male,Some college,19.23712730597045,Electronic,Kygo,Search,India
1035,69,Female,Some college,21.157294870361266,Rock,Imagine Dragons,Radio,Brazil
1036,61,Male,Some college,21.087303165377772,Pop,Ed Sheeran,Social Media,France
1037,30,Other,High school,14.035255235670778,Rock,Imagine Dragons,Radio,USA
1038,66,Male,Some college,20.11736008100319,Pop,Britney Spears,Friend,USA
1039,22,Other,Bachelor's,23.328373697568708,Pop,Billie Eilish,Search,Brazil
1040,57,Male,Some college,14.998331093648625,Pop,Billie Eilish,Playlist,Australia
1041,28,Other,Some college,11.0604362287963,Hip-hop,Travis Scott,Concert,USA
1042,51,Male,High school,15.255904532379239,Pop,Taylor Swift,Radio,Brazil
1043,27,Male,Bachelor's,19.829393519116074,Pop,Ed Sheeran,Friend,UK
1044,46,Other,Some college,22.979446589870925,Rock,Nirvana,Radio,UK
1045,17,Male,Master's,24.705946911084848,Rock,Queen,Social Media,USA
1046,29,Male,High school,20.579066888150162,Rock,Queen,Concert,Japan
1047,49,Male,PhD,21.70795823796447,Classical,Richard Strauss,Friend,Japan
1048,20,Male,High school,29.110338101672102,Pop,Ariana Grande,Playlist,Brazil
1049,36,Other,Bachelor's,21.498519611808394,Electronic,Avicii,Friend,UK
1050,40,Female,High school,17.588184487822573,Rock,Nirvana,Playlist,Canada
1051,59,Female,Some college,19.776872856091323,Rock,Imagine Dragons,Radio,Mexico
1052,20,Male,Master's,22.164329743892747,Rock,Imagine Dragons,Search,Australia
1053,35,Female,High school,23.88236694783804,Pop,Lauv,Friend,France
1054,47,Female,Master's,18.363331201923838,Electronic,Kygo,Search,Germany
1055,43,Female,PhD,16.038980129543564,Jazz,Miles Davis,Search,Mexico
1056,67,Other,High school,20.20718788621768,Pop,Ed Sheeran,Radio,Brazil
1057,29,Other,Master's,28.71236641716936,Rock,Linkin Park,Concert,Australia
1058,40,Other,Some college,16.4982435064647,Rock,Imagine Dragons,Radio,Australia
1059,60,Female,Some college,13.211465703460334,Rock,Queen,Playlist,France
1060,60,Male,PhD,8.2412325659948,Jazz,Nina Simone,Friend,France
1061,63,Female,Master's,22.469868806694507,Rock,Foo Fighters,Radio,Germany
1062,24,Female,PhD,20.413782619003612,Jazz,Miles Davis,Playlist,Mexico
1063,36,Female,Some college,25.31199135595587,Pop,Justin Bieber,Radio,Australia
1064,27,Other,Some college,24.459942603655698,Rock,Coldplay,Friend,Australia
1065,52,Female,High school,12.611524640226367,Rock,Coldplay,Concert,Mexico
1066,43,Male,Master's,20.488373449289867,Rock,AC/DC,Playlist,Germany
1067,39,Other,Master's,11.130109525176632,Rock,Linkin Park,Search,Germany
1068,47,Female,Bachelor's,13.237117872053595,Pop,Ariana Grande,Social Media,Germany
1069,67,Other,Some college,16.18344843218523,Pop,Billie Eilish,Social Media,Japan
1070,30,Other,High school,23.11369203267018,Pop,Maroon 5,Search,Mexico
1071,48,Female,Master's,18.578368778306196,Rock,Nirvana,Concert,UK
1072,20,Female,PhD,21.37199384780069,Indie,Foster The People,Radio,Japan
1073,58,Male,Some college,7.725313153821866,Pop,Rita Ora,Social Media,Brazil
1074,61,Other,High school,13.618031678919685,Rock,Queen,Search,France
1075,50,Other,Bachelor's,19.971125527679323,Electronic,Marshmello,Search,Japan
1076,17,Male,Bachelor's,17.779301532893676,Pop,Taylor Swift,Friend,France
1077,66,Female,Some college,17.258233579467294,Rock,AC/DC,Search,India
1078,26,Male,High school,16.87512688291192,Pop,Ariana Grande,Concert,USA
1079,50,Other,Some college,15.105927861037172,Pop,Adele,Radio,India
1080,32,Female,Bachelor's,27.078248429206003,Electronic,Marshmello,Social Media,India
1081,56,Other,High school,9.866251501177054,Pop,Selena Gomez,Concert,UK
1082,21,Other,Bachelor's,29.093674922516705,Pop,Lauv,Concert,Japan
1083,45,Male,Some college,23.386199336316874,Rock,Queen,Radio,Germany
1084,30,Female,Master's,20.457042183188353,Rock,Linkin Park,Search,Japan
1085,18,Other,Bachelor's,20.688245790470763,Pop,Olivia Rodrigo,Search,UK
1086,49,Other,Master's,14.255133285944652,Pop,Justin Bieber,Social Media,France
1087,14,Female,Some college,13.445388885320625,Rock,Foo Fighters,Friend,UK
1088,42,Other,High school,23.965873334655573,Electronic,Zedd,Playlist,Australia
1089,18,Male,Bachelor's,24.641426467658487,Rock,Linkin Park,Friend,USA
1090,29,Female,High school,23.4106787290677,Pop,Adele,Search,Australia
1091,51,Female,High school,16.56510237211495,Pop,Taylor Swift,Concert,France
1092,69,Female,Some college,22.17985163380042,Rock,Nirvana,Search,India
1093,53,Female,Bachelor's,19.87030168077957,Pop,Taylor Swift,Concert,Australia
1094,35,Male,Bachelor's,23.536980447542536,Electronic,Deadmau5,Playlist,Mexico
1095,43,Other,Some college,24.922162062242386,Pop,Ariana Grande,Social Media,Canada
1096,32,Female,Master's,24.804753011474418,Rock,Green Day,Playlist,Brazil
1097,17,Female,High school,26.79542301475895,Pop,Maroon 5,Search,USA
1098,33,Other,Some college,23.203898951432492,Pop,Britney Spears,Friend,Japan
1099,55,Female,High school,19.804542984120427,Pop,Adele,Playlist,UK
1100,23,Male,Bachelor's,23.124359527476923,Pop,Rita Ora,Concert,UK
1101,16,Other,Master's,19.300116538173647,Electronic,Zedd,Friend,Japan
1102,35,Male,PhD,28.75240042797732,Jazz,Nina Simone,Social Media,USA
1103,50,Other,High school,20.145849952042315,Pop,Ariana Grande,Concert,UK
1104,42,Male,High school,18.691055381121398,Rock,Nirvana,Concert,Australia
1105,54,Female,Some college,21.078832255887498,Pop,Rita Ora,Concert,Mexico
1106,53,Female,Some college,16.31852845488524,Rock,Linkin Park,Friend,Canada
1107,30,Other,Bachelor's,13.027219811405987,Rock,Linkin Park,Playlist,India
1108,64,Female,Bachelor's,9.815370986458499,Rock,Coldplay,Social Media,USA
1109,53,Male,PhD,22.108998248485925,Jazz,Nina Simone,Radio,Japan
1110,55,Female,PhD,13.710960965660025,Jazz,Nina Simone,Search,Mexico
1111,43,Male,Master's,16.193816967113484,Rock,Imagine Dragons,Playlist,Japan
1112,42,Other,Some college,18.410667632936626,Pop,Maroon 5,Radio,Australia
1113,46,Male,High school,13.245925432796023,Rock,Linkin Park,Playlist,Germany
1114,43,Female,High school,21.65722870344576,Rock,Foo Fighters,Friend,Germany
1115,59,Female,High school,13.027287332689033,Rock,Foo Fighters,Playlist,Japan
1116,50,Male,Some college,19.289338074429327,Pop,Dua Lipa,Friend,Canada
1117,37,Female,Bachelor's,19.928227002870806,Pop,Taylor Swift,Radio,France
1118,29,Male,Some college,25.399083233863912,Rock,AC/DC,Search,Japan
1119,48,Female,Master's,5.694286869701628,Pop,Adele,Concert,UK
1120,52,Female,High school,20.735982974926554,Rock,AC/DC,Friend,Japan
1121,42,Female,PhD,17.393533427690098,Jazz,Herbie Hancock,Playlist,UK
1122,14,Other,High school,14.222600106384876,Rock,Coldplay,Friend,UK
1123,36,Male,Master's,20.05744817024858,Hip-hop,Travis Scott,Friend,Germany
1124,21,Male,Some college,24.262033058733035,Rock,AC/DC,Radio,UK
1125,13,Other,Some college,21.381396701623743,Pop,Billie Eilish,Friend,Canada
1126,36,Male,PhD,15.620708796428229,Jazz,Miles Davis,Playlist,USA
1127,50,Male,PhD,16.55198153076468,Classical,Johannes Brahms,Search,Brazil
1128,60,Male,Some college,16.459514543596708,Rock,Queen,Search,Canada
1129,39,Male,Master's,14.163676377984801,Pop,Ed Sheeran,Radio,France
1130,38,Other,PhD,17.478732544149228,Indie,Vampire Weekend,Playlist,Brazil
1131,38,Female,Master's,21.631422579260846,Rock,Queen,Friend,Canada
1132,19,Male,Bachelor's,26.215343287153974,Rock,Green Day,Social Media,Canada
1133,37,Other,High school,19.095263139392674,Rock,Nirvana,Social Media,Canada
1134,68,Male,High school,13.792413493107084,Rock,Queen,Playlist,Brazil
1135,28,Male,Some college,26.03668532349031,Rock,Foo Fighters,Social Media,France
1136,50,Male,PhD,18.448574968274027,Classical,Richard Strauss,Radio,Japan
1137,54,Other,High school,18.52211546439883,Pop,Rita Ora,Social Media,Australia
1138,30,Male,PhD,28.923125328106174,Jazz,Louis Armstrong,Concert,India
1139,29,Other,High school,19.685913674586203,Rock,AC/DC,Radio,Australia
1140,61,Other,PhD,11.089161767809927,Classical,Hans Zimmer,Search,Australia
1141,56,Male,Some college,4.538457448114016,Rock,Imagine Dragons,Friend,India
1142,59,Female,Bachelor's,15.379257039581429,Electronic,Deadmau5,Social Media,India
1143,18,Male,Bachelor's,27.390226583928374,Pop,Ariana Grande,Friend,Australia
1144,67,Female,Some college,21.69507791001481,Rock,Coldplay,Friend,Canada
1145,32,Male,High school,27.379850903907325,Rock,Nirvana,Social Media,UK
1146,60,Female,PhD,15.676845163182005,Indie,Arctic Monkeys,Concert,USA
1147,35,Other,High school,23.977473621309333,Rock,Queen,Playlist,India
1148,58,Male,High school,11.986492400394733,Rock,Imagine Dragons,Search,Brazil
1149,24,Female,Bachelor's,26.077679503658185,Electronic,Calvin Harris,Social Media,India
1150,24,Female,PhD,26.56195415710063,Jazz,Nina Simone,Playlist,Japan
1151,46,Male,Master's,17.828262489190454,Rock,Linkin Park,Concert,Australia
1152,20,Male,High school,32.47821143278325,Pop,Adele,Playlist,Mexico
1153,68,Male,High school,13.466374038530605,Pop,Justin Bieber,Search,France
1154,39,Male,High school,12.972706967881631,Rock,Linkin Park,Playlist,Mexico
1155,61,Other,Some college,9.421599956366624,Pop,Ariana Grande,Concert,Japan
1156,20,Female,PhD,23.514005004655814,Classical,London Symphony Orchestra,Radio,UK
1157,60,Other,Bachelor's,20.722868845201567,Electronic,Avicii,Social Media,Canada
1158,67,Other,Some college,19.144142100690082,Pop,Olivia Rodrigo,Friend,UK
1159,45,Other,Some college,17.848163255717512,Pop,Britney Spears,Playlist,India
1160,49,Male,High school,19.17673578428736,Pop,Olivia Rodrigo,Friend,India
1161,31,Other,PhD,14.425163762719276,Classical,Ludwig van Beethoven,Friend,France
1162,36,Male,Some college,10.926406406573793,Pop,Selena Gomez,Friend,Japan
1163,34,Male,High school,19.05351701505757,Rock,Queen,Friend,Mexico
1164,15,Male,Master's,11.767017943150362,Pop,Britney Spears,Social Media,Mexico
1165,21,Other,PhD,24.337806192236034,Electronic,Martin Garrix,Friend,UK
1166,23,Male,Some college,32.24338983348742,Pop,Dua Lipa,Search,France
1167,18,Male,Master's,22.15775870391345,Electronic,Deadmau5,Concert,France
1168,51,Male,PhD,19.036496503079007,Electronic,Avicii,Concert,Australia
1169,51,Other,High school,15.566427971572613,Pop,Maroon 5,Social Media,Australia
1170,49,Female,Bachelor's,17.099816899752685,Pop,Rita Ora,Playlist,Australia
1171,14,Female,High school,15.630177789321415,Pop,Taylor Swift,Concert,Brazil
1172,66,Male,High school,18.081329529485593,Pop,Justin Bieber,Friend,Germany
1173,49,Female,Bachelor's,12.424838062296793,Rock,Nirvana,Playlist,Mexico
1174,18,Other,High school,17.566930224746102,Rock,Coldplay,Radio,Canada
1175,18,Male,Master's,25.92651276131761,Pop,Britney Spears,Social Media,USA
1176,51,Male,High school,18.844059210094134,Pop,Taylor Swift,Radio,Brazil
1177,48,Female,Master's,12.4862491473682,Rock,Imagine Dragons,Search,USA
1178,37,Other,Master's,14.63665026878981,Pop,Maroon 5,Friend,Japan
1179,62,Male,Some college,20.142867030883604,Pop,Justin Bieber,Search,Brazil
1180,28,Other,High school,29.657364450518433,Rock,Green Day,Playlist,Canada
1181,33,Other,Some college,26.87928987265144,Rock,AC/DC,Radio,Japan
1182,63,Other,PhD,23.534240236895027,Classical,London Symphony Orchestra,Friend,India
1183,22,Female,High school,29.20516296661974,Pop,Ariana Grande,Playlist,UK
1184,68,Female,PhD,14.517895293300304,Jazz,John Coltrane,Social Media,UK
1185,17,Other,Bachelor's,21.11226306960295,Electronic,Calvin Harris,Social Media,Australia
1186,62,Male,Some college,18.258637889555075,Rock,Linkin Park,Playlist,Australia
1187,37,Male,High school,27.647909926933366,Electronic,David Guetta,Playlist,Germany
1188,43,Other,PhD,21.861695411453468,Classical,Richard Strauss,Radio,India
1189,15,Female,Master's,13.476425304870618,Electronic,Tiësto,Radio,Canada
1190,32,Female,Bachelor's,24.99224042242822,Rock,Foo Fighters,Search,Japan
1191,16,Female,Master's,24.352991454322414,Pop,Dua Lipa,Concert,France
1192,26,Other,Master's,16.987341483781005,Rock,Imagine Dragons,Friend,UK
1193,24,Other,PhD,28.486434551555707,Jazz,Herbie Hancock,Playlist,Mexico
1194,26,Female,High school,23.997537072440966,Rock,Foo Fighters,Radio,Australia
1195,49,Male,Bachelor's,17.24603046627179,Electronic,Calvin Harris,Radio,Brazil
1196,30,Male,Some college,23.872569376784213,Pop,Maroon 5,Social Media,Japan
1197,39,Other,High school,27.829215527523896,Pop,Lauv,Playlist,Canada
1198,19,Male,Master's,24.037516910218503,Pop,Justin Bieber,Concert,India
1199,60,Other,Some college,19.959042827309293,Rock,Linkin Park,Search,Canada
1200,47,Male,Bachelor's,16.889383203873432,Electronic,Zedd,Playlist,India
1201,34,Male,Some college,19.80483119710845,Pop,Justin Bieber,Friend,USA
1202,33,Female,Bachelor's,25.005693261602673,Electronic,Avicii,Concert,USA
1203,55,Other,High school,14.939916703513173,Rock,Green Day,Radio,Germany
1204,30,Female,Bachelor's,18.844486299980247,Pop,Dua Lipa,Radio,Mexico
1205,50,Male,High school,17.072565256487536,Rock,Foo Fighters,Social Media,Brazil
1206,38,Other,Master's,14.880701229642021,Rock,Imagine Dragons,Social Media,India
1207,65,Male,High school,11.200406291618567,Pop,Britney Spears,Friend,Mexico
1208,34,Male,Master's,19.65917604637118,Pop,Rita Ora,Search,Mexico
1209,68,Other,High school,12.67458270184961,Rock,Green Day,Radio,Australia
1210,49,Female,Bachelor's,16.30921727796527,Hip-hop,Drake,Concert,Japan
1211,17,Other,Master's,23.332465272334936,Rock,Imagine Dragons,Playlist,France
1212,60,Male,High school,10.57838059693083,Rock,Nirvana,Friend,Japan
1213,47,Other,High school,14.462974903624374,Rock,Queen,Search,Brazil
1214,24,Male,Master's,28.155141046385488,Electronic,David Guetta,Search,Canada
1215,47,Other,Master's,21.632014721118242,Pop,Britney Spears,Concert,France
1216,46,Female,High school,14.223903735715698,Rock,Green Day,Concert,France
1217,59,Other,High school,15.109144930782383,Pop,Ariana Grande,Playlist,Canada
1218,32,Male,High school,20.576822867911062,Rock,AC/DC,Radio,Germany
1219,61,Male,High school,9.975208426455374,Pop,Maroon 5,Concert,USA
1220,24,Male,Master's,22.872593499688726,Electronic,Martin Garrix,Social Media,Canada
1221,46,Other,Master's,16.598865454585276,Rock,Foo Fighters,Search,Australia
1222,38,Male,Bachelor's,23.08882815640591,Electronic,Martin Garrix,Playlist,Germany
1223,46,Other,Master's,19.812486721655127,Rock,Linkin Park,Search,India
1224,44,Male,Master's,21.2704810274193,Rock,AC/DC,Radio,Mexico
1225,58,Female,Some college,13.777465090220089,Pop,Ariana Grande,Search,USA
1226,19,Female,Bachelor's,22.99566912886803,Pop,Taylor Swift,Social Media,Australia
1227,38,Female,High school,22.78807704131622,Rock,Foo Fighters,Friend,Brazil
1228,37,Male,Some college,23.16620885379103,Country,Thomas Rhett,Radio,UK
1229,58,Male,Some college,18.703876420136112,Rock,Coldplay,Social Media,France
1230,51,Male,Some college,24.37584084142089,Rock,Imagine Dragons,Concert,India
1231,64,Male,High school,18.43439082166227,Rock,AC/DC,Friend,Canada
1232,29,Male,Bachelor's,20.921387244729612,Electronic,Zedd,Concert,UK
1233,36,Male,Master's,23.29742439166139,Electronic,David Guetta,Social Media,Japan
1234,39,Male,Some college,13.475502676416696,Pop,Adele,Concert,Japan
1235,16,Female,Master's,29.268568811225443,Hip-hop,Eminem,Social Media,Australia
1236,39,Other,High school,17.045744330821083,Pop,Billie Eilish,Concert,UK
1237,59,Other,Some college,14.465205910088672,Pop,Maroon 5,Playlist,France
1238,42,Male,Some college,12.549594780780204,Rock,Nirvana,Social Media,Brazil
1239,15,Male,PhD,17.67077942973253,Jazz,Nina Simone,Radio,Japan
1240,18,Other,Master's,24.0697045927314,Electronic,Zedd,Social Media,Canada
1241,20,Male,Bachelor's,29.26360113474805,Rock,AC/DC,Friend,UK
1242,28,Female,High school,29.580020810758057,Pop,Ariana Grande,Social Media,UK
1243,27,Female,High school,11.615558154130088,Hip-hop,Drake,Radio,Mexico
1244,48,Female,High school,27.379394290496407,Jazz,Herbie Hancock,Radio,Australia
1245,65,Other,Master's,16.99019065898543,Rock,Nirvana,Friend,UK
1246,52,Male,High school,15.831770654185103,Pop,Adele,Social Media,Brazil
1247,67,Female,Bachelor's,19.754800203526006,Hip-hop,Kendrick Lamar,Playlist,Brazil
1248,20,Male,Master's,25.861583531099875,Country,Carrie Underwood,Social Media,Brazil
1249,64,Female,High school,22.94094095920665,Pop,Dua Lipa,Playlist,Mexico
1250,51,Male,Some college,22.109581060968175,Rock,Imagine Dragons,Friend,UK
1251,64,Other,Bachelor's,16.483705471845397,Jazz,Nina Simone,Friend,France
1252,42,Male,Some college,21.716755835874153,Classical,Seattle Symphony Orchestra,Social Media,USA
1253,68,Female,Some college,16.094006144247377,Rock,Linkin Park,Social Media,Germany
1254,62,Male,PhD,10.853332149627601,Rock,Green Day,Radio,Japan
1255,24,Other,High school,22.674119094834406,Pop,Britney Spears,Social Media,Canada
1256,16,Other,PhD,24.63384158055479,Indie,Tame Impala,Playlist,Canada
1257,26,Other,Master's,25.635622904382537,Pop,Ed Sheeran,Concert,Mexico
1258,68,Male,Some college,16.792182477371682,Pop,Ariana Grande,Playlist,Mexico
1259,37,Male,Some college,20.245132572771862,Rock,Foo Fighters,Search,Brazil
1260,69,Other,Some college,14.852954490144405,Pop,Ed Sheeran,Concert,Brazil
1261,17,Other,High school,26.343323838180147,Pop,Ariana Grande,Concert,Germany
1262,66,Male,High school,15.22750059462172,Pop,Olivia Rodrigo,Radio,Germany
1263,64,Other,High school,13.31036136106838,Rock,Nirvana,Friend,India
1264,35,Other,High school,15.369609149731833,Pop,Adele,Playlist,India
1265,42,Male,Master's,23.893286503822086,Pop,Maroon 5,Concert,India
1266,51,Male,Master's,21.219079199608174,Electronic,David Guetta,Friend,UK
1267,24,Male,Bachelor's,28.886824256451465,Rock,Coldplay,Radio,Australia
1268,27,Other,PhD,22.710769758845085,Jazz,Herbie Hancock,Concert,Canada
1269,31,Other,Bachelor's,31.121782748891512,Rock,Imagine Dragons,Radio,France
1270,38,Female,Some college,21.29558645983268,Rock,Green Day,Playlist,Japan
1271,57,Male,PhD,15.148132330948085,Classical,Richard Strauss,Concert,Canada
1272,16,Male,Some college,19.547879053125243,Rock,Green Day,Search,India
1273,50,Female,Some college,18.607912590821964,Pop,Adele,Concert,Canada
1274,20,Female,Bachelor's,23.232458620256693,Pop,Rita Ora,Search,Germany
1275,42,Other,Bachelor's,18.28365447871461,Rock,Imagine Dragons,Playlist,India
1276,27,Female,High school,20.121671207651218,Rock,Green Day,Search,Germany
1277,24,Female,Master's,34.49089740072533,Pop,Justin Bieber,Search,Mexico
1278,22,Other,Master's,21.215261580566356,Electronic,Deadmau5,Concert,France
1279,24,Other,Bachelor's,25.4540423576722,Electronic,Calvin Harris,Social Media,India
1280,29,Other,Bachelor's,12.439980742079749,Electronic,David Guetta,Concert,France
1281,52,Female,High school,14.62751011038441,Pop,Selena Gomez,Radio,France
1282,14,Female,PhD,12.685920598857457,Indie,Arctic Monkeys,Playlist,Mexico
1283,31,Male,Bachelor's,17.132227932522667,Electronic,Zedd,Social Media,Brazil
1284,66,Female,High school,21.03168604191119,Pop,Taylor Swift,Search,Mexico
1285,41,Female,Some college,22.348793334085478,Hip-hop,Eminem,Search,India
1286,13,Male,Bachelor's,18.179388281448567,Pop,Taylor Swift,Search,Canada
1287,34,Female,High school,27.585453802043943,Rock,Foo Fighters,Friend,Australia
1288,37,Female,Master's,16.533511839540644,Electronic,Avicii,Search,Australia
1289,22,Other,PhD,30.839035086237132,Indie,Florence + The Machine,Concert,Japan
1290,21,Female,PhD,27.055711914858044,Indie,Foster The People,Search,UK
1291,31,Male,PhD,26.88157839342323,Indie,The Neighbourhood,Playlist,Canada
1292,24,Other,Master's,29.05642829498215,Jazz,Herbie Hancock,Radio,Japan
1293,41,Male,Bachelor's,17.570699972191512,Electronic,Tiësto,Search,India
1294,66,Female,High school,11.980791608731348,Pop,Lauv,Playlist,France
1295,64,Other,High school,16.145241333676317,Rock,Nirvana,Social Media,Canada
1296,30,Male,High school,16.02963258576898,Rock,Queen,Playlist,Brazil
1297,68,Male,Some college,4.177850928573173,Pop,Selena Gomez,Radio,USA
1298,28,Female,PhD,15.143795477000275,Jazz,Nina Simone,Concert,Canada
1299,16,Female,PhD,24.72200012142384,Indie,Arctic Monkeys,Playlist,Mexico
1300,55,Male,High school,15.101379216888649,Rock,Imagine Dragons,Search,Australia
1301,37,Male,PhD,20.534102721854183,Indie,Arctic Monkeys,Radio,Australia
1302,34,Female,High school,26.034956495524547,Rock,Foo Fighters,Concert,Brazil
1303,41,Other,Master's,23.876754511777406,Rock,Imagine Dragons,Social Media,India
1304,34,Other,PhD,16.156680023989523,Indie,The 1975,Friend,Germany
1305,27,Other,Bachelor's,17.90231658581211,Indie,Florence + The Machine,Radio,France
1306,60,Female,High school,11.462298735299855,Rock,Nirvana,Concert,Mexico
1307,14,Male,Bachelor's,19.777411936688992,Electronic,Tiësto,Playlist,India
1308,25,Other,Some college,22.93176195396815,Pop,Billie Eilish,Social Media,Canada
1309,24,Male,PhD,30.88468738888066,Indie,Tame Impala,Radio,India
1310,38,Other,High school,23.08458603803228,Rock,Foo Fighters,Social Media,USA
1311,52,Other,High school,16.847931519268293,Jazz,Louis Armstrong,Concert,UK
1312,24,Male,PhD,24.21767753104209,Indie,The Neighbourhood,Search,India
1313,39,Other,High school,22.186834417024144,Pop,Justin Bieber,Social Media,Australia
1314,58,Male,Some college,13.868051088708093,Rock,Linkin Park,Social Media,USA
1315,47,Female,High school,23.42147949686074,Pop,Dua Lipa,Search,Japan
1316,14,Female,High school,5.774331176993465,Rock,Imagine Dragons,Playlist,Brazil
1317,29,Female,Master's,21.027449627461607,Electronic,Tiësto,Social Media,Brazil
1318,14,Female,Some college,15.909133591858406,Pop,Maroon 5,Playlist,France
1319,29,Other,Some college,24.447492571883927,Rock,Foo Fighters,Friend,Canada
1320,46,Female,Bachelor's,19.39459952092777,Rock,AC/DC,Playlist,Brazil
1321,46,Male,PhD,10.382245110581591,Classical,Tchaikovsky,Search,UK
1322,57,Other,Master's,15.028321370456078,Rock,Imagine Dragons,Playlist,India
1323,51,Other,High school,19.51804785953555,Rock,Foo Fighters,Radio,India
1324,53,Other,High school,15.998814018396263,Rock,Foo Fighters,Friend,Australia
1325,21,Other,PhD,23.189223109123247,Classical,Johannes Brahms,Radio,Germany
1326,26,Female,High school,24.071865254978952,Pop,Olivia Rodrigo,Social Media,UK
1327,55,Male,Master's,21.675303359299306,Jazz,Miles Davis,Concert,Germany
1328,32,Other,Master's,17.30893371283036,Pop,Billie Eilish,Social Media,USA
1329,63,Male,Some college,21.280727675768414,Rock,Nirvana,Playlist,Brazil
1330,45,Other,Some college,17.13270255704583,Rock,Imagine Dragons,Friend,India
